Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Dominican Republic,DOM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.72954075,90.59858503,90.33432939,81.54821405,91.29406451,90.72626045,89.35392985,91.57169237,90.68692885,89.03754192,91.42220091,86.53595468,87.88089157,84.31174307,74.34351046,73.85763654,70.03995471,66.31671153,64.43405738,62.63966695,60.76211489,60.00075672,61.67997041,55.44270852,51.84925939,,,,,,,,
Algeria,DZA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4709697,105.4247243,106.0067712,108.6667318,105.6941184,106.2412161,98.81781569,100.1590558,98.62679206,102.0178988,99.83529521,97.12485105,98.38132386,97.53276405,94.6736814,93.09553759,98.02212974,100.5977384,99.3995371,106.9956288,101.5630655,102.9625745,109.4534353,110.2116657,115.3106229,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.2588081,291.1558507,274.4597809,264.096903,249.7640588,245.3148049,233.4681541,221.2951103,219.9902897,213.0586562,206.5036852,201.0191491,198.8045859,204.8389839,211.672458,211.1114539,206.450385,198.3068707,189.2814819,187.2889973,187.57686,183.6476407,177.6230289,171.8064519,166.2928726,,,,,,,,
Early-demographic dividend,EAR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.3779465,134.239378,132.1793822,132.7657263,132.6966287,133.6520363,129.6700038,128.8021804,129.5262267,131.2543107,128.3672466,128.8092584,129.3426377,126.1484633,124.4635074,122.0162835,120.2056187,117.8671625,118.4954444,120.9669596,117.5373063,114.1840181,114.2186554,110.5967681,109.6533867,,,,,,,,
East Asia & Pacific,EAS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.6971013,183.6285194,181.4494153,181.6173585,179.1146732,178.436706,174.2080424,169.9931004,169.2437313,167.3300051,164.2395193,161.8752443,161.2688787,164.8028803,169.3137393,168.3830628,166.4943362,162.5002469,157.9157065,158.7035222,159.8907885,156.8051288,152.5716252,148.6907644,144.4733371,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.4548678,278.748337,284.5694911,284.9998681,286.5145239,285.8165654,282.8892404,266.0860442,266.700852,263.0825612,246.8430028,239.8504962,230.1844153,223.607801,209.187127,196.07398,187.5689583,176.3588605,171.7914777,169.993406,172.7465876,170.6960092,166.8693623,158.2844793,150.8337763,,,,,,,,
Europe & Central Asia,ECS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5466996,157.4706406,153.2153206,151.1778859,144.2187945,143.5622801,143.456102,136.9173883,133.9563368,130.271921,125.6370805,124.6423848,122.451454,122.951631,119.7355717,116.3914295,113.1725621,107.9959068,106.9477446,105.2840814,107.5840113,103.9587197,103.4819237,101.1594105,95.30312578,,,,,,,,
Ecuador,ECU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.60020544,75.18287568,74.54464177,68.15524018,69.95901914,80.11988327,82.95072714,82.54281916,82.13101361,77.57518172,85.0239039,86.74183784,81.31909727,80.34090482,71.70212095,71.06366803,68.36921471,75.68994507,65.56074112,77.65232848,75.81997116,74.43219602,69.55793681,71.41110461,73.59913192,,,,,,,,
"Egypt, Arab Rep.",EGY,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.39112994,93.39294487,91.73023425,92.43850258,85.53131274,86.92248372,87.87457184,86.75524361,88.04981532,84.87796536,76.13808452,82.5854467,83.20261364,83.70126976,86.91849977,96.93891574,95.86720384,95.89128479,92.95793909,90.86688278,84.771361,87.42202228,87.91157445,82.46970127,79.92308951,,,,,,,,
Euro area,EMU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2366342,102.5854865,101.2290563,101.6001617,99.10439426,101.2356482,102.8187621,99.94936151,98.67227668,95.78792854,93.43066609,93.8188776,92.94586648,94.18528625,93.39352318,92.03910867,89.35652489,85.30172184,84.7622627,83.87748511,85.05188704,80.30179931,80.2906053,79.82911554,75.78261959,75.4240607,,,,,,,
Eritrea,ERI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18490209,85.15357836,85.93870223,83.28525726,85.85963849,87.40691635,83.88850423,85.97495449,86.5143991,86.80526961,86.46890317,85.36932818,85.575866,85.95826462,86.98917511,85.69386125,82.24411399,80.51004637,77.16650275,73.71605821,73.53859913,72.96336053,75.06026587,71.0366669,68.52990984,68.80035192,,,,,,,
Estonia,EST,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.699677,298.2092059,258.7045866,226.2420506,213.5456882,189.9616643,186.8664022,167.7361597,172.2491109,164.3396366,147.3883842,131.0097353,136.2738916,138.5946381,144.0167978,162.3146664,151.4008053,143.9576951,156.5879932,150.6067408,134.4551323,,,,,,,
Ethiopia,ETH,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.373362,695.4146569,780.007596,718.238206,723.0510069,706.5297292,649.8493715,648.1465779,691.9363576,676.4296799,657.4816194,629.9288168,638.9547872,673.8444929,611.0624702,559.9846285,520.5369473,481.6784038,447.9259252,423.1692885,386.562016,359.4399331,340.337992,318.5038751,297.6698308,,,,,,,,
European Union,EUU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6725065,114.788505,112.4220363,112.9055802,109.4028892,111.035265,112.4842673,108.8865938,106.2794024,102.3010668,99.12116706,99.50963839,98.42213736,99.47744388,98.00682062,96.30184675,93.53038347,89.22022413,88.20381514,86.80844005,88.43371612,83.82467795,83.34044314,82.47011634,78.32512468,77.54414087,,,,,,,
Fragile and conflict affected situations,FCS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.1393536,285.4544006,281.0020998,287.4689831,300.716957,312.269575,303.6946457,297.2384668,271.4224283,248.5326238,237.6468254,232.8017014,225.8874506,230.0645266,208.0465951,200.5264237,187.0143253,177.9966964,171.9535759,168.263056,171.5394153,170.8798163,167.3111422,163.7217457,159.0585472,,,,,,,,
Finland,FIN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.7892455,186.2628793,181.4914344,191.6464186,196.8487838,179.7440885,186.5002233,181.9049233,174.1178305,166.2640205,156.9700094,156.9602759,162.3730853,167.8265573,163.1757516,146.5165237,153.2324856,143.3268675,136.6130276,140.3494356,148.8574206,139.6160627,136.5715815,134.9309404,138.1459112,131.447962,,,,,,,
Fiji,FJI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.41596357,,,,,,,,,,,,,,76.60199565,66.01828239,62.68686714,59.26607858,,,,,,,,,,,,,,,
France,FRA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0348522,119.275203,115.382885,118.0297322,110.9454969,113.178429,117.9208414,111.7008614,110.9662074,107.1186557,104.083566,105.552096,104.6202481,105.6290185,104.2273431,102.9478008,98.86909428,95.42761906,95.60344967,94.19466932,95.30415112,89.75061817,89.66112536,89.53451869,85.05274703,85.17593375,,,,,,,
Faroe Islands,FRO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.44362235,66.60543243,73.4681187,74.78186251,63.91514107,66.7680767,67.09259094,64.23447063,66.03145449,70.57807583,72.26491613,75.95201884,91.91447961,105.682419,121.8095599,137.0503221,158.6076106,166.647232,189.4042071,206.9344006,217.0635049,163.2160052,137.4190453,189.9250908,174.5261235,,,,,,,,
United Kingdom,GBR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0550758,119.2511319,118.3503402,116.6464678,113.1991135,110.5909856,113.1988195,105.4040285,103.1954339,100.4300746,96.86973296,95.16898416,91.45200548,90.20196245,87.75609806,85.87510252,82.66814088,77.6843811,76.60415037,75.62892083,76.42731941,70.11589821,71.25276441,69.17242076,62.76830349,61.50431627,,,,,,,
Georgia,GEO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.1648637,238.3061985,372.4882853,462.6600679,318.1316655,246.571931,222.9721415,177.0625151,158.7575507,141.2860265,143.0552219,122.283039,114.7429755,109.8702833,106.7399972,99.50252695,97.05053092,95.01674244,83.42254572,89.2046171,84.68375531,89.50779464,87.97464297,89.29583468,96.31227094,,,,,,,,
Ghana,GHA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.9488668,146.3979722,145.9646876,145.8678568,146.9335764,147.7178492,146.0961611,146.5281171,147.9220046,147.1543545,115.9654966,112.2208244,106.7395624,96.0041821,90.85971848,85.04652411,85.15587414,81.61513838,74.77816302,77.24486992,78.07723642,73.07790051,72.36508986,70.55206856,69.21504949,,,,,,,,
Gibraltar,GIB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54577936,,,,,,,,,,,,,,30.8252444,31.56762961,33.50754838,37.93760383,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36617154,,,,,,,,,,,,,,39.73973972,38.556952,38.9861718,39.85172616,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.64426289,51.4471595,57.48074799,58.35355757,,,,,,,,,,,,,,,
Greece,GRC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6624625,84.74581859,86.23009132,86.52968363,87.19542001,86.15865468,86.44174387,86.00642411,87.16901656,84.90572405,86.03877814,85.42388378,83.12954838,80.84731198,78.44564588,79.40687939,75.09929774,72.69485616,73.42035598,74.23694984,73.66795883,79.41587832,84.85212368,76.51711417,75.50305052,77.21306572,,,,,,,
Grenada,GRD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.02748229,,,,,,,,,,,,,,56.21833441,52.98277724,56.58486444,53.3198496,,,,,,,,,,,,,,,
Greenland,GRL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.64691912,86.94223771,87.46930145,83.88574964,84.97110061,85.72880959,85.58450972,85.80831688,88.87671987,94.01171406,93.46252898,93.2463348,90.52558497,91.75523946,91.62248112,89.19370034,85.98682727,86.88261561,80.61073698,92.08899718,97.45246682,100.0321993,98.67852375,103.5221165,108.770401,,,,,,,,
Guam,GUM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1380693,,,,,,,,,,,,,,79.02116321,83.28556712,80.02201853,74.65350838,,,,,,,,,,,,,,,
High income,HIC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6565368,138.5289157,137.519253,137.9581519,136.0265658,135.1800111,135.2260184,134.2653018,131.2807795,129.288173,127.0125114,125.3694958,124.5464984,123.3400275,121.6842131,118.6599883,115.4246147,113.0257639,111.4333327,110.4733482,111.3161739,106.8760121,105.147174,103.9261,101.6006934,97.73514893,,,,,,,
"Hong Kong SAR, China",HKG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.45677291,51.48083823,57.57591238,53.74785507,51.1769752,49.78640388,47.06376123,43.07130483,59.74765958,71.46303026,56.14717075,58.19526053,53.12618977,53.03390008,45.82460039,42.21831785,41.60153424,41.97555091,40.29711862,43.48773227,37.90213107,39.03388033,37.08756642,35.19571395,34.96367123,,,,,,,,
Honduras,HND,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.351972,125.5738794,123.4661048,118.4924185,122.7464225,122.8957908,121.1254373,126.4948182,131.1053116,116.1219289,110.7224606,116.2438957,116.569731,121.202778,122.974726,121.2012787,110.5120999,122.2118744,116.2925732,114.2057934,112.745926,120.3853811,117.0814207,115.5677437,115.4881657,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.7356681,191.2020105,193.1061052,190.1001661,186.572956,183.6173919,180.3270749,174.3561827,171.2082168,171.8569799,168.7068628,169.539226,174.9341305,171.2596755,,,,,,,,,
Croatia,HRV,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2802187,109.0768307,108.6508079,109.6978694,109.1937324,102.1948246,102.9141288,100.1068488,101.7339604,97.63400938,95.04807032,90.11566828,89.2420287,85.29633754,88.87301182,88.889424,86.83382815,83.67939426,82.25074279,78.70212362,,,,,,,,
Haiti,HTI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.608852,61.3711268,67.30455445,68.77018053,71.7427362,76.94963009,84.81712377,87.01837973,85.2236482,84.07947308,80.68605773,82.72177722,92.03254895,85.42363058,89.28813691,128.9750787,130.4922942,130.5835476,128.8393376,123.4340075,131.5419429,129.5562388,133.5782011,128.8535921,128.3644882,,,,,,,,
Hungary,HUN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8624867,152.0903502,156.4715289,147.2112866,150.6502144,154.4639371,146.8025231,139.5638963,134.4024525,126.1136002,124.0860934,118.4838264,116.2250215,110.4015974,111.8610024,106.7474008,104.124169,102.0807411,102.5608081,104.9511219,99.99170946,95.30638628,89.66706991,87.40160679,88.37273912,,,,,,,
IBRD only,IBD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.3919078,208.1241343,203.5675213,199.8784633,192.8517098,192.2639927,186.0054068,179.1440047,175.3383804,172.3556254,166.5342905,164.6773855,162.8935954,164.3524654,163.9678242,162.0359331,158.7042273,153.6395501,150.5215747,150.9904486,150.8152223,149.0028449,146.4999563,142.6978407,139.4338202,,,,,,,,
IDA & IBRD total,IBT,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.4477089,206.5565189,202.2561379,199.1014285,192.6249093,191.8077451,185.9532473,179.4867864,176.0514355,173.4004822,167.637055,165.7297921,163.8080244,164.8103833,163.8266543,161.5428009,158.0488086,153.0533142,149.9603964,149.8802025,149.5158147,147.8215019,145.51558,141.5620823,137.742887,,,,,,,,
IDA total,IDA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6135226,190.5571365,189.0831445,191.1710518,190.2875109,187.104046,185.4132216,183.064131,183.391189,184.284456,179.2307894,176.717824,173.2950398,169.5982239,162.3654613,156.4011254,151.1125249,146.7138974,143.800994,137.9832206,135.3815545,134.8607066,134.6321192,129.104222,118.5757774,,,,,,,,
IDA blend,IDB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.3506405,204.170587,201.2518895,207.692422,205.213693,201.2440667,200.2099291,201.1134049,202.6644272,205.5711069,201.7786366,198.3810816,191.2009732,186.5030684,177.1898582,169.6543851,163.887017,159.3261426,156.9830127,146.7717059,144.4382594,144.6832662,143.2797128,135.5318362,118.4998825,,,,,,,,
Indonesia,IDN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8185704,117.7116216,115.2175927,118.8328438,110.6473765,112.767963,108.3845494,106.9982231,120.4726254,125.2085449,129.3513384,127.7366492,126.7751244,121.3348846,123.1515011,118.5815409,115.0420504,107.6685174,103.570388,107.0034422,105.840942,96.03021693,93.9652569,91.34182798,90.18533955,,,,,,,,
IDA only,IDX,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.8154278,174.316839,174.1695182,171.4483588,172.5387265,170.8804846,168.4921672,163.2242848,162.3977525,161.4617,155.4840881,153.8732231,153.9664187,151.2566699,146.1906839,141.9582784,137.3075722,133.2155602,130.0110379,128.6641025,125.8657328,124.6509176,125.636325,122.461339,118.6481504,,,,,,,,
Isle of Man,IMN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0774977,199.0565922,195.6061303,191.2044659,186.1502877,182.9845037,175.3467999,175.2075116,168.9635262,164.1784855,161.8277204,156.5933131,155.3636918,147.4912039,143.9327924,138.5899217,134.9910217,132.4701046,134.8245013,137.6585378,132.6224592,131.3657063,130.72943,125.721947,124.4123467,,,,,,,,
Not classified,INX,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6085955,104.4813828,99.89903172,99.12316722,98.37595594,90.50793073,89.86223543,85.24367621,83.13775423,78.89297703,74.7777564,73.87584291,69.94883764,66.26106771,63.96687005,60.88104153,58.22184285,56.77259766,58.4929526,59.53484303,58.91494775,53.34672879,53.34606338,52.32289527,47.2458553,39.44389669,,,,,,,
"Iran, Islamic Rep.",IRN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5996486,129.4287863,131.8941489,144.1274155,162.7728662,166.364675,150.889707,166.6167686,166.2246329,184.8617163,170.2262176,180.3724783,172.6174659,164.2003379,171.6254559,184.580627,183.7268897,179.7344512,192.1299775,189.8490786,179.493715,178.3182953,192.7616751,199.5479115,203.9313438,,,,,,,,
Iraq,IRQ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3682257,337.3721087,378.0487308,377.6700442,412.0265297,387.5760696,349.5230024,343.0293639,181.4703918,119.2683397,120.0689028,131.9099256,136.6386533,198.215113,132.9944308,132.4569882,118.3019724,118.1496962,118.2493195,137.0886767,146.7036194,149.245541,146.3820423,146.3647125,146.4458238,,,,,,,,
Iceland,ISL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.2244,252.6913484,233.6895001,231.6055291,250.3078364,267.0698461,248.4220165,254.3195193,249.0135695,228.5309918,218.7912624,254.9001182,279.138102,308.5661289,346.7449305,358.7024755,376.821796,363.9549675,362.3403271,355.1210517,335.2111609,,,,,,,
Israel,ISR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8517573,101.7879248,103.4204535,101.7923573,95.86988248,95.93163926,100.3781738,98.73514932,102.1479903,94.93954166,87.51289915,91.36773237,88.19250792,93.87593071,87.53082736,89.31040125,84.41990126,86.28681563,78.77013091,74.37190887,74.43193004,,,,,,,
Italy,ITA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.62566787,71.26810678,70.23637792,70.46971118,68.11426367,71.87617254,70.91530583,70.63069714,71.31755437,71.25744702,69.96329454,68.85481157,69.16179697,72.37187595,71.85117207,72.63023102,70.70189738,69.44041105,69.19132906,68.20977026,68.68938966,65.94201114,65.28159075,64.05744804,60.51561839,61.66182635,,,,,,,
Jamaica,JAM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9229394,128.2220237,132.3796406,121.3472509,122.0285621,126.8995259,133.8910171,135.4255327,144.1104879,146.5974915,153.7188976,152.1529777,139.1080646,139.7978573,139.5569576,136.6482219,148.7954518,147.5271093,125.1464277,112.2193567,100.8301782,105.7297147,103.2945186,106.7811206,103.4974345,,,,,,,,
Jordan,JOR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7330157,117.7287173,115.6624396,109.6527821,111.9920174,112.3513259,112.9169979,111.6619916,112.0900255,108.077526,108.5351718,102.0743344,101.3541734,99.48653507,110.1421466,109.3513012,103.8496954,100.978222,92.34930646,92.7707601,86.35933912,83.61649105,90.69011575,87.00482928,89.0818687,,,,,,,,
Japan,JPN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1658783,105.5201199,107.0286299,108.2199767,112.8895398,112.8543913,111.722728,111.8055175,111.1486497,113.2951758,112.4307184,110.1911592,109.9526596,107.4676443,108.5311961,106.2199027,104.6136336,102.1528215,99.4923996,100.5665938,102.2661177,94.64871074,91.32002879,90.16078141,87.3377757,84.85985519,,,,,,,
