Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.55676324,13.5675564,13.65863135,13.7724168,13.91708317,13.98901616,14.34419021,14.47910559,14.61900466,14.86454182,15.47467766,16.28754959,16.61297709,16.62126612,16.62805997,16.62829186,16.63074964,16.63616688,16.63644864,16.63644864,16.7033572,..,16.70605634,..,..,..,..,..,..,..,..,..,..
China and India,CNI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.28871231,19.28787802,19.29160968,19.30939783,19.30939783,19.31751362,19.31991018,19.32647529,19.37586315,19.37586315,19.67378485,19.41111225,20.35592299,20.35592299,20.35592299,20.36960896,20.36960896,20.51263107,20.57407594,20.89579902,21.17645368,..,21.17645368,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.69021995,..,..,..,..,..,..,..,..,..,10.09633262,..,10.09633262,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.438622488,5.439923814,5.439923814,6.785565062,6.786480564,6.786480564,6.786480564,6.786480564,6.786480564,7.807951849,9.131476971,9.369252939,9.447679916,9.447679916,9.447679916,9.447679916,9.447679916,9.447679916,9.447679916,9.447679916,30.40788828,..,30.41358733,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1208493,9.964266363,9.986884154,9.987078897,9.987078897,9.987078897,9.987078897,9.987078897,9.987078897,9.987078897,10.17102649,9.987078897,9.987489236,9.987489236,9.987489236,9.987489236,9.987489236,9.987489236,9.987489236,9.987489236,12.04030763,..,12.04030763,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.11353925,19.83767737,19.84614781,19.88388134,20.56811371,20.71073087,20.72053552,20.74168171,20.76401114,20.76826566,23.89123363,20.77978006,20.9216406,20.9216406,20.9216406,20.9216406,20.9216406,20.9216406,20.9216406,20.9216406,26.9409761,..,26.9409761,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.61353925,22.58977908,22.58977908,22.58977908,22.58977908,22.58977908,22.58993002,22.58993002,22.58993002,22.58993002,22.67753379,22.58993002,22.58993002,22.58997442,22.58997442,22.58997442,22.58997442,22.58997442,22.58997442,22.58997442,22.88892776,..,22.88892776,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.792461102,7.803853783,7.806780588,7.806780588,7.810891504,8.144872581,8.356264665,8.387180647,8.420361676,9.965581459,10.48182972,10.29352473,10.29490834,10.35379601,10.35379601,10.35379601,10.64474716,12.89942422,12.95289184,12.95289184,14.05556076,..,14.05556076,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.256695949,4.256690853,4.256690853,4.256690853,4.256690853,4.256690853,4.256690853,4.256690853,4.256690853,4.259559612,4.493797929,6.080225273,6.249653248,6.249653248,6.249653248,6.249653248,6.249653248,6.249653248,6.249653248,6.249653248,12.41493883,..,12.41493883,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.28027035,9.214987318,10.29578487,10.29578487,10.29578487,10.29578487,10.47949061,10.47949061,10.48938903,10.49258744,38.6298143,10.50805784,10.50805784,10.50805784,10.52399726,10.52399726,10.52399726,10.52399726,10.52399726,10.52399726,40.94990047,..,40.94990045,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.46742932,14.96140473,14.98760495,14.99296415,15.02866054,15.03763329,15.04036891,15.04037241,15.04371716,15.04371716,16.31502487,15.04871416,15.04871416,15.04871673,15.04871673,15.04871673,15.04871673,15.05418755,15.05418755,15.05418755,22.3650853,..,22.3650853,..,..,..,..,..,..,..,..,..,..
Czechoslovakia,CSK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dem. People's Rep. Korea,PRK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.168156416,4.265521658,4.26554726,4.276662652,4.276662652,4.276662652,4.276662652,4.285264944,4.285449482,4.285743536,2.259001538,4.296559929,4.464018224,4.475523858,4.47771769,5.759728226,5.898037554,5.899925518,5.901641386,5.901641386,2.319096015,..,2.319096015,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.66645312,4.198752095,4.232833117,4.247638027,4.290739339,4.319801413,4.401823655,4.412781855,4.419760657,4.42566544,17.84057675,4.500073006,4.552088954,4.585453425,4.611813925,4.637785904,4.652469979,4.860372989,4.863802621,4.863802621,18.41797906,..,18.41797906,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.002566294,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002566294,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.002569137,0.083907775,..,0.083907775,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.39393751,21.39201922,21.39201922,21.39201922,21.39201922,21.39201922,21.39201922,21.39201922,21.39201922,21.39201922,21.68697119,21.6851375,21.6851375,21.6851375,21.6851375,21.6851375,21.6851375,21.6851375,21.6851375,21.6851375,21.68697119,..,21.68697119,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.97811784,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.17966703,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,22.20653828,18.52281248,..,18.55021049,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAP,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.74938962,10.92800411,11.21500987,11.92889255,12.07683268,12.17476919,12.70130534,13.00179387,13.25781007,13.59365443,13.97809621,14.62217811,14.86823697,14.87362696,14.96827253,14.97728231,14.98001511,14.98457999,14.98552809,14.9913575,15.12549333,..,15.13468242,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (all income levels),EAS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.795973656,10.16337175,10.36430584,10.85446816,10.96608281,11.04411261,11.40541697,11.62082975,11.85093109,12.1096602,12.59848203,12.93440683,13.53734964,13.55819133,13.6260319,13.64671625,13.68500933,13.68815854,13.72963102,13.73363698,14.56301077,..,14.57765236,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD),TEA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia and the Pacific (IFC classification),CEA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
EASTERN EUROPE,EER,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.85018443,21.99173339,22.05351863,22.51415284,23.31760816,23.45757782,24.92964459,24.93361542,24.93361542,24.93361542,24.05762668,25.08797379,25.08797379,25.08797379,25.08797379,25.08797379,25.08797379,25.08797379,25.10150432,25.10150432,23.72047746,..,23.72617597,..,..,..,..,..,..,..,..,..,..
Egypt,EGY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.382760817,1.940993496,2.015115534,2.015115534,2.015115534,2.015115534,3.959351949,3.959351949,4.283339401,4.289196565,4.326254212,4.289196565,5.391951016,5.885706653,5.885706653,5.885706653,5.885706653,5.885706653,5.885706653,5.885706653,11.23201146,..,11.23201146,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.003689935,0.444555815,0.444555815,0.444555815,0.444555815,0.444555815,0.444555815,0.444555815,0.444555815,0.444555815,0.120030065,0.448137992,0.448137992,0.448137992,0.448137992,0.448137992,0.448137992,0.627206339,0.71929185,0.826854375,6.771849887,..,8.443333942,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.194791297,7.263620785,7.263620785,7.263620785,7.263620785,7.263620785,7.263620785,7.263620785,7.263620785,7.263620785,19.20763914,19.16319662,19.16397094,19.16397094,19.16397094,19.16397094,19.16397094,19.16397094,19.16397094,19.16397094,20.610934,..,20.610934,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.874045456,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874045456,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.874016416,4.961343746,4.961343746,4.961343746,4.961369914,..,4.961369914,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.91988553,17.76809116,18.09845269,18.10230992,18.43726998,18.47826983,18.7326301,18.809504,19.16436653,19.211544,17.33267201,19.47580537,19.70009464,19.70215581,19.71698014,19.90723664,19.94195135,20.05935517,20.44169505,20.44169505,20.7365041,..,20.90926421,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7223359,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.7223359,17.71079467,17.71079467,17.71079467,17.71079467,17.71079467,17.96354454,18.39838797,18.39838797,18.39838797,18.40993546,..,18.40993546,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.82764524,11.89110045,12.17737163,12.33387782,12.48995596,12.83884153,13.12231648,13.64094267,14.14842789,14.42261543,21.71630004,14.88563954,15.83375566,16.06522546,16.45811666,16.65023042,16.70098046,16.78708094,16.87806674,16.91204393,27.09503902,..,27.09901018,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.264647831,2.710054558,2.854173517,2.90767886,2.927857118,3.003976842,3.112082258,3.125742668,3.140517589,3.150805318,3.737798592,3.162294521,3.245085011,3.250427115,3.257308561,3.354676696,3.361009531,3.361319806,3.363128722,3.36312816,4.742938521,..,4.855643375,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (all income levels),ECS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.200162806,6.060375908,6.255244571,6.693886302,7.077435499,7.880617973,8.470059913,8.680143531,8.83941518,8.893248392,10.99148603,9.037957702,9.222907518,9.265038287,9.323328441,9.37119837,9.407219022,9.423196341,9.465680519,9.469012574,12.4227728,..,12.48403222,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD),TEC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe and Central Asia (IFC classification),CEU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Community,EEC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.71918124,11.23904409,11.64003977,11.87269492,12.05698727,12.45796617,12.70360593,13.06435216,13.46785602,13.67538456,19.81340601,14.30680081,15.06782695,15.2836708,15.53877269,15.79846459,15.8452502,15.93789929,16.00782902,16.02922629,25.70951284,..,25.72918525,..,..,..,..,..,..,..,..,..,..
Faeroe Islands,FRO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.704327115,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.134478717,1.068065343,1.068065343,1.068065343,1.068065343,1.068065343,1.250802612,1.336968434,1.336968434,1.336968434,1.751901476,1.338773357,1.338773357,1.338773357,1.338773357,1.338773357,1.338773357,1.338773357,1.338773357,1.338773357,4.325913957,..,4.325913957,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.36877503,8.62869252,8.653853507,8.678137763,8.734976944,8.744344636,8.756795407,8.763288312,8.777424452,8.789665648,12.72551914,8.909544763,8.92575563,8.96019252,8.999284435,9.028920634,9.028964997,9.028964997,9.028964997,9.028964997,15.09931542,..,15.09931542,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.734247865,5.677579055,5.692497561,5.693361886,5.500198258,5.500278388,5.558449565,5.605922356,5.606642226,5.612782341,5.670257262,5.661569698,5.984983373,5.986146354,5.986146354,5.986187218,5.986546572,5.988188403,5.988188403,5.989493211,7.913910454,..,8.158039755,..,..,..,..,..,..,..,..,..,..
France,FRA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8089373,10.44958734,10.4671836,10.48546552,10.51363049,11.50586262,11.98382009,12.33802686,13.3198437,13.78494128,16.88863003,14.11164706,15.38101055,15.5178523,16.43330468,16.43459687,16.43712474,16.5388343,16.5388343,16.5388343,24.74014742,..,24.740858,..,..,..,..,..,..,..,..,..,..
French Guiana,GUF,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.962342714,0.207257849,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,1.101911692,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,0.350069695,1.979918188,..,1.979918188,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.201391363,4.632908456,4.632908456,4.632908456,4.632908456,4.632908456,4.632908456,4.632908456,5.524082421,5.697256882,6.267251596,5.700782692,14.85049768,15.13823273,15.13823273,15.13823273,15.13823273,15.13823273,15.13823273,15.13823273,19.93519069,..,19.93519069,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.680344538,1.475241285,1.475241285,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,4.17441523,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,1.532124066,4.828068237,..,4.828068238,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.762751716,2.762734258,2.762734258,2.762734258,2.762734258,2.762734258,3.069274567,3.069274567,3.65259664,3.65259664,3.932503201,3.65259664,3.65259664,3.65259664,3.65259664,3.65259664,3.65259664,3.65259664,3.65259664,3.65259664,3.932503198,..,3.932503196,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.48129818,32.18912083,32.5388575,32.91782809,33.45134922,33.85132918,34.65223339,35.81225483,37.35725716,38.05421836,41.53096784,40.07686602,40.18425583,41.10827685,41.28100886,41.94512167,42.16322348,42.38810709,42.42136331,42.4213633,48.0319446,..,48.0319446,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.62952438,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,15.05760186,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,14.67107798,15.05760186,..,15.05760186,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.076060474,5.828773567,6.316577801,6.395274627,6.488284178,6.692201126,6.86074266,7.13489466,7.222168979,7.256585295,21.97360236,9.311057324,9.64884794,10.25379834,11.60128245,13.17421632,13.61638269,14.30818513,15.64875311,16.22246662,34.65037104,..,34.65037104,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.80626527,40.3500463,40.3500463,40.3500463,40.3500463,40.3500463,40.3500463,40.3500463,40.35005197,40.35005197,40.80637123,40.35006125,40.35006125,40.51846752,40.51846752,40.51935326,40.51935326,40.51935326,40.54564487,40.54564487,41.00210809,..,41.08836976,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.655380606,1.655220306,1.655220306,1.655220306,1.655220306,1.655220306,1.655220306,1.655220306,1.655220306,1.671407131,1.671599614,1.671407131,1.671407131,1.671407131,1.671407131,1.671407131,1.671407131,1.671407131,1.671407131,1.671407131,1.671599614,..,2.198180717,..,..,..,..,..,..,..,..,..,..
